Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Pair
2024-01-02,291.70001220703125,291.70001220703125,279.1000061035156,286.45001220703125,282.84100341796875,356600,MKTX,MKTX-NDAQ
2024-01-03,285.82000732421875,285.82000732421875,277.2900085449219,278.9700012207031,275.4552307128906,372000,MKTX,MKTX-NDAQ
2024-01-04,277.6700134277344,277.6700134277344,267.260009765625,275.3900146484375,271.92034912109375,553200,MKTX,MKTX-NDAQ
2024-01-05,275.010009765625,281.17999267578125,273.4800109863281,276.1700134277344,272.6905212402344,303800,MKTX,MKTX-NDAQ
2024-01-08,276.5400085449219,279.3599853515625,275.3399963378906,277.4800109863281,273.9840393066406,268000,MKTX,MKTX-NDAQ
2024-01-09,274.6000061035156,276.9800109863281,272.0400085449219,272.3800048828125,268.9482421875,191600,MKTX,MKTX-NDAQ
2024-01-10,271.8699951171875,273.1499938964844,269.45001220703125,272.0,268.57305908203125,292700,MKTX,MKTX-NDAQ
2024-01-11,272.989990234375,272.989990234375,266.260009765625,270.2200012207031,266.8154602050781,270600,MKTX,MKTX-NDAQ
2024-01-12,272.9700012207031,272.9700012207031,268.8500061035156,268.9800109863281,265.5910949707031,204300,MKTX,MKTX-NDAQ
2024-01-16,268.7099914550781,269.3800048828125,265.760009765625,269.0,265.61083984375,250300,MKTX,MKTX-NDAQ
2024-01-17,265.1700134277344,267.0,262.32000732421875,264.6000061035156,261.2663269042969,195100,MKTX,MKTX-NDAQ
2024-01-18,265.010009765625,265.1300048828125,262.8800048828125,264.7200012207031,261.3847961425781,226800,MKTX,MKTX-NDAQ
2024-01-19,265.6199951171875,266.5400085449219,262.0,265.92999267578125,262.57952880859375,257500,MKTX,MKTX-NDAQ
2024-01-22,267.0,267.94000244140625,264.70001220703125,266.3699951171875,263.01397705078125,246000,MKTX,MKTX-NDAQ
2024-01-23,267.7099914550781,272.6300048828125,266.92999267578125,272.4200134277344,268.98779296875,318900,MKTX,MKTX-NDAQ
2024-01-24,274.20001220703125,278.4200134277344,274.1300048828125,274.8900146484375,271.4266662597656,366300,MKTX,MKTX-NDAQ
2024-01-25,276.57000732421875,276.57000732421875,269.1700134277344,273.3699951171875,269.92578125,239300,MKTX,MKTX-NDAQ
2024-01-26,276.239990234375,277.2799987792969,274.75,276.5,273.0163879394531,224200,MKTX,MKTX-NDAQ
2024-01-29,276.0,279.3299865722656,276.0,278.3599853515625,274.8529357910156,296500,MKTX,MKTX-NDAQ
2024-01-30,278.010009765625,278.1400146484375,272.7699890136719,274.3299865722656,270.8736877441406,475600,MKTX,MKTX-NDAQ
2024-01-31,280.8999938964844,280.8999938964844,224.8699951171875,225.50999450683594,222.66879272460938,1904300,MKTX,MKTX-NDAQ
2024-02-01,223.4199981689453,226.5500030517578,214.38999938964844,218.9600067138672,216.20132446289062,1376700,MKTX,MKTX-NDAQ
2024-02-02,217.55999755859375,225.3000030517578,215.14999389648438,224.7100067138672,221.87887573242188,1065200,MKTX,MKTX-NDAQ
2024-02-05,223.63999938964844,225.13999938964844,214.92999267578125,221.2899932861328,218.501953125,1076400,MKTX,MKTX-NDAQ
2024-02-06,220.16000366210938,221.63999938964844,214.85000610351562,221.25999450683594,218.4723358154297,827300,MKTX,MKTX-NDAQ
2024-02-07,222.5,227.4499969482422,220.1999969482422,226.41000366210938,223.5574493408203,518200,MKTX,MKTX-NDAQ
2024-02-08,224.0800018310547,229.86000061035156,223.5,224.19000244140625,221.36541748046875,392100,MKTX,MKTX-NDAQ
2024-02-09,224.17999267578125,226.61000061035156,220.11000061035156,223.32000732421875,220.50637817382812,284200,MKTX,MKTX-NDAQ
2024-02-12,223.35000610351562,228.30999755859375,222.0800018310547,226.69000244140625,223.83392333984375,325800,MKTX,MKTX-NDAQ
2024-02-13,222.75,224.5500030517578,216.55999755859375,219.35000610351562,217.29574584960938,645800,MKTX,MKTX-NDAQ
2024-02-14,221.52999877929688,222.89999389648438,215.7100067138672,216.2100067138672,214.1851348876953,383700,MKTX,MKTX-NDAQ
2024-02-15,217.92999267578125,222.27000427246094,217.92999267578125,220.5,218.43496704101562,286100,MKTX,MKTX-NDAQ
2024-02-16,220.60000610351562,221.50999450683594,217.25,219.0399932861328,216.98863220214844,251300,MKTX,MKTX-NDAQ
2024-02-20,216.5,217.3699951171875,211.97999572753906,213.97999572753906,211.97601318359375,394000,MKTX,MKTX-NDAQ
2024-02-21,213.4499969482422,215.38999938964844,211.17999267578125,215.0,212.98646545410156,296100,MKTX,MKTX-NDAQ
2024-02-22,216.88999938964844,216.88999938964844,211.6999969482422,213.5500030517578,211.550048828125,389000,MKTX,MKTX-NDAQ
2024-02-23,214.0,215.8000030517578,213.3000030517578,214.9199981689453,212.90721130371094,337400,MKTX,MKTX-NDAQ
2024-02-26,214.6300048828125,215.61000061035156,213.02999877929688,213.9199981689453,211.9165802001953,359200,MKTX,MKTX-NDAQ
2024-02-27,215.0,215.0,210.16000366210938,213.97000122070312,211.9661102294922,395500,MKTX,MKTX-NDAQ
2024-02-28,212.77000427246094,215.25999450683594,212.4499969482422,212.58999633789062,210.5990447998047,316500,MKTX,MKTX-NDAQ
2024-02-29,213.0,214.36000061035156,211.00999450683594,213.41000366210938,211.41136169433594,448900,MKTX,MKTX-NDAQ
2024-03-01,212.75999450683594,222.82000732421875,210.19000244140625,218.13999938964844,216.09706115722656,418500,MKTX,MKTX-NDAQ
2024-03-04,218.0,218.82000732421875,213.8000030517578,214.77000427246094,212.7586212158203,414000,MKTX,MKTX-NDAQ
2024-03-05,212.36000061035156,214.64999389648438,200.3699951171875,211.2899932861328,209.3112030029297,903500,MKTX,MKTX-NDAQ
2024-03-06,212.6199951171875,213.44000244140625,207.17999267578125,207.77000427246094,205.82418823242188,387500,MKTX,MKTX-NDAQ
2024-03-07,210.5,212.41000366210938,207.02999877929688,209.0800018310547,207.12193298339844,321400,MKTX,MKTX-NDAQ
2024-03-08,209.25,215.39999389648438,207.52999877929688,215.1199951171875,213.10533142089844,458500,MKTX,MKTX-NDAQ
2024-03-11,216.0,225.39999389648438,216.0,223.17999267578125,221.08984375,712500,MKTX,MKTX-NDAQ
2024-03-12,223.1699981689453,227.30999755859375,221.25999450683594,222.67999267578125,220.5945281982422,523800,MKTX,MKTX-NDAQ
2024-03-13,222.69000244140625,226.8699951171875,221.60000610351562,224.94000244140625,222.83338928222656,367000,MKTX,MKTX-NDAQ
2024-03-14,225.1199951171875,227.00999450683594,212.3000030517578,216.6300048828125,214.60121154785156,480000,MKTX,MKTX-NDAQ
