Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Pair
2024-01-02,95.44999694824219,95.94999694824219,93.62000274658203,93.66999816894531,91.28889465332031,8859700,SBUX,DPZ-SBUX
2024-01-03,93.95999908447266,94.23999786376953,93.05999755859375,93.2300033569336,90.86009979248047,7161700,SBUX,DPZ-SBUX
2024-01-04,93.0999984741211,94.58000183105469,93.0,93.55000305175781,91.17196655273438,7118600,SBUX,DPZ-SBUX
2024-01-05,93.33000183105469,93.58000183105469,92.4800033569336,92.98999786376953,90.62619018554688,7189900,SBUX,DPZ-SBUX
2024-01-08,93.0199966430664,94.56999969482422,92.94999694824219,94.19000244140625,91.79569244384766,7536900,SBUX,DPZ-SBUX
2024-01-09,93.61000061035156,93.7300033569336,92.86000061035156,93.08999633789062,90.72364044189453,6348500,SBUX,DPZ-SBUX
2024-01-10,93.01000213623047,93.69000244140625,92.87999725341797,93.5,91.12322998046875,5847700,SBUX,DPZ-SBUX
2024-01-11,93.33000183105469,93.63999938964844,91.9000015258789,92.94000244140625,90.57746124267578,6483600,SBUX,DPZ-SBUX
2024-01-12,93.2300033569336,93.4000015258789,91.7699966430664,91.9800033569336,89.6418685913086,5638700,SBUX,DPZ-SBUX
2024-01-16,92.66000366210938,92.7300033569336,91.7300033569336,92.69999694824219,90.34355926513672,7493400,SBUX,DPZ-SBUX
2024-01-17,91.66000366210938,91.95999908447266,91.4000015258789,91.7699966430664,89.43721008300781,6672900,SBUX,DPZ-SBUX
2024-01-18,91.95999908447266,93.43000030517578,91.81999969482422,93.33999633789062,90.96729278564453,7549500,SBUX,DPZ-SBUX
2024-01-19,93.18000030517578,94.23999786376953,92.63999938964844,93.86000061035156,91.47407531738281,9556100,SBUX,DPZ-SBUX
2024-01-22,93.80000305175781,93.91999816894531,92.80999755859375,93.06999969482422,90.70416259765625,9421000,SBUX,DPZ-SBUX
2024-01-23,93.02999877929688,93.6500015258789,91.7699966430664,91.97000122070312,89.63212585449219,10227100,SBUX,DPZ-SBUX
2024-01-24,92.55000305175781,92.83999633789062,91.98999786376953,92.04000091552734,89.7003402709961,7661400,SBUX,DPZ-SBUX
2024-01-25,92.22000122070312,92.6500015258789,91.72000122070312,92.61000061035156,90.25585174560547,11991500,SBUX,DPZ-SBUX
2024-01-26,92.91999816894531,93.48999786376953,92.41000366210938,92.80000305175781,90.44102478027344,9229400,SBUX,DPZ-SBUX
2024-01-29,93.0199966430664,93.93000030517578,92.23999786376953,93.80000305175781,91.41559600830078,12728100,SBUX,DPZ-SBUX
