Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Pair
2024-01-02,109.55999755859375,111.0,109.55999755859375,109.8499984741211,107.7007064819336,5058600,ABT,ABT-BAX
2024-01-03,110.13999938964844,110.25,109.29000091552734,109.5199966430664,107.37716674804688,4239600,ABT,ABT-BAX
2024-01-04,109.68000030517578,111.02999877929688,109.51000213623047,110.9800033569336,108.80860137939453,5296100,ABT,ABT-BAX
2024-01-05,110.70999908447266,111.05000305175781,110.02999877929688,110.80000305175781,108.63213348388672,4127700,ABT,ABT-BAX
2024-01-08,111.12999725341797,112.5199966430664,110.91999816894531,112.4000015258789,110.20082092285156,5030400,ABT,ABT-BAX
2024-01-09,112.1500015258789,113.54000091552734,112.05999755859375,112.7300033569336,110.52436065673828,3802100,ABT,ABT-BAX
2024-01-10,113.05000305175781,114.41000366210938,112.80999755859375,114.4000015258789,112.16168975830078,4672100,ABT,ABT-BAX
2024-01-11,113.26000213623047,113.7300033569336,112.58999633789062,113.5,111.81688690185547,5163900,ABT,ABT-BAX
2024-01-12,114.16999816894531,114.94000244140625,113.44999694824219,113.91999816894531,112.23065185546875,3884800,ABT,ABT-BAX
2024-01-16,113.51000213623047,114.06999969482422,112.91000366210938,113.76000213623047,112.0730209350586,5876000,ABT,ABT-BAX
2024-01-17,113.62000274658203,114.5,113.44000244140625,113.93000030517578,112.24050903320312,4672000,ABT,ABT-BAX
2024-01-18,114.19999694824219,114.56999969482422,113.41000366210938,114.0199966430664,112.32916259765625,5098000,ABT,ABT-BAX
2024-01-19,113.62999725341797,114.86000061035156,113.45999908447266,114.69000244140625,112.98922729492188,6843100,ABT,ABT-BAX
2024-01-22,114.93000030517578,115.63999938964844,114.13999938964844,114.19000244140625,112.49665069580078,5062500,ABT,ABT-BAX
2024-01-23,114.44999694824219,115.5,112.87000274658203,114.0,112.3094711303711,5037300,ABT,ABT-BAX
2024-01-24,110.75,113.3499984741211,109.73999786376953,110.7699966430664,109.12736511230469,8710800,ABT,ABT-BAX
2024-01-25,111.41000366210938,112.56999969482422,110.79000091552734,112.44999694824219,110.7824478149414,5648600,ABT,ABT-BAX
2024-01-26,113.2300033569336,113.41000366210938,111.54000091552734,112.01000213623047,110.3489761352539,5176600,ABT,ABT-BAX
2024-01-29,112.1500015258789,113.47000122070312,112.02999877929688,113.44999694824219,111.76762390136719,6480600,ABT,ABT-BAX
2024-01-30,113.9000015258789,113.91999816894531,112.37999725341797,113.4800033569336,111.79717254638672,4768400,ABT,ABT-BAX
2024-01-31,114.0,114.54000091552734,112.62000274658203,113.1500015258789,111.4720687866211,8325200,ABT,ABT-BAX
2024-02-01,112.75,114.54000091552734,112.0,114.48999786376953,112.79219055175781,4520300,ABT,ABT-BAX
2024-02-02,112.95999908447266,114.05999755859375,111.9800033569336,112.11000061035156,110.44749450683594,7575400,ABT,ABT-BAX
2024-02-05,112.0199966430664,112.45999908447266,111.1500015258789,111.6500015258789,109.99432373046875,5670000,ABT,ABT-BAX
2024-02-06,111.81999969482422,114.51000213623047,111.72000122070312,114.0,112.3094711303711,4734600,ABT,ABT-BAX
2024-02-07,114.5999984741211,114.5999984741211,112.88999938964844,113.30999755859375,111.62969970703125,4757500,ABT,ABT-BAX
2024-02-08,113.3499984741211,113.3499984741211,111.5199966430664,112.43000030517578,110.76274871826172,6980500,ABT,ABT-BAX
2024-02-09,112.25,112.62999725341797,111.19000244140625,111.80999755859375,110.15193939208984,5947500,ABT,ABT-BAX
2024-02-12,111.5,112.62999725341797,111.20999908447266,112.52999877929688,110.86126708984375,4232100,ABT,ABT-BAX
2024-02-13,112.47000122070312,113.11000061035156,110.58000183105469,111.33999633789062,109.68890380859375,4263400,ABT,ABT-BAX
2024-02-14,111.63999938964844,112.37999725341797,111.12000274658203,112.05999755859375,110.39823150634766,3991100,ABT,ABT-BAX
2024-02-15,112.2699966430664,114.2699966430664,112.2699966430664,113.63999938964844,111.95480346679688,5450700,ABT,ABT-BAX
2024-02-16,113.5,115.48999786376953,113.44999694824219,114.01000213623047,112.31932067871094,7161100,ABT,ABT-BAX
2024-02-20,114.33000183105469,117.19000244140625,113.95999908447266,116.63999938964844,114.91031646728516,9601100,ABT,ABT-BAX
2024-02-21,115.95999908447266,117.9800033569336,115.95999908447266,117.87000274658203,116.12207794189453,6144600,ABT,ABT-BAX
2024-02-22,118.0999984741211,119.25,116.80000305175781,119.0199966430664,117.25502014160156,4916100,ABT,ABT-BAX
2024-02-23,119.37999725341797,120.1500015258789,118.86000061035156,119.45999908447266,117.6884994506836,4261300,ABT,ABT-BAX
2024-02-26,119.5,119.94999694824219,118.38999938964844,118.69000244140625,116.92991638183594,3483100,ABT,ABT-BAX
2024-02-27,118.16000366210938,119.5,117.83000183105469,119.4000015258789,117.62939453125,3203300,ABT,ABT-BAX
2024-02-28,119.48999786376953,120.11000061035156,119.2699966430664,120.05000305175781,118.2697525024414,3383800,ABT,ABT-BAX
2024-02-29,120.31999969482422,120.44999694824219,118.52999877929688,118.63999938964844,116.88065338134766,6135200,ABT,ABT-BAX
2024-03-01,118.56999969482422,119.45999908447266,117.83000183105469,118.62000274658203,116.86095428466797,3898600,ABT,ABT-BAX
2024-03-04,118.30000305175781,120.27999877929688,118.16999816894531,120.04000091552734,118.25989532470703,3164000,ABT,ABT-BAX
2024-03-05,120.44000244140625,120.5999984741211,118.08000183105469,118.4800033569336,116.72303009033203,3502300,ABT,ABT-BAX
2024-03-06,118.5999984741211,119.58000183105469,118.41999816894531,119.33999633789062,117.57027435302734,3388700,ABT,ABT-BAX
2024-03-07,120.0999984741211,121.5,119.94999694824219,120.91999816894531,119.12683868408203,4200800,ABT,ABT-BAX
2024-03-08,120.97000122070312,121.63999938964844,120.61000061035156,120.95999908447266,119.16625213623047,3357100,ABT,ABT-BAX
2024-03-11,120.93000030517578,121.41999816894531,119.62000274658203,120.19000244140625,118.40767669677734,3886000,ABT,ABT-BAX
2024-03-12,119.94999694824219,121.08000183105469,119.05999755859375,120.76000213623047,118.96922302246094,3079700,ABT,ABT-BAX
2024-03-13,120.5199966430664,120.93000030517578,119.62000274658203,120.16000366210938,118.37812042236328,3421700,ABT,ABT-BAX
2024-03-14,120.01000213623047,120.33999633789062,117.8499984741211,118.8499984741211,117.0875473022461,4952200,ABT,ABT-BAX
2024-03-15,113.0199966430664,115.48999786376953,112.26000213623047,115.48999786376953,113.7773666381836,22413200,ABT,ABT-BAX
2024-03-18,115.3499984741211,115.76000213623047,112.29000091552734,112.44000244140625,110.7726058959961,12991000,ABT,ABT-BAX
2024-03-19,112.44000244140625,114.41999816894531,112.04000091552734,113.16000366210938,111.48192596435547,8299200,ABT,ABT-BAX
2024-03-20,113.0,113.23999786376953,110.7300033569336,111.5,109.84654235839844,8317300,ABT,ABT-BAX
2024-03-21,111.94999694824219,112.13999938964844,111.01000213623047,111.51000213623047,109.85639953613281,9722700,ABT,ABT-BAX
2024-03-22,111.5199966430664,111.9800033569336,110.54000091552734,110.56999969482422,108.93033599853516,5387100,ABT,ABT-BAX
2024-03-25,110.44999694824219,110.80000305175781,109.11000061035156,110.01000213623047,108.37863159179688,6622400,ABT,ABT-BAX
2024-03-26,110.48999786376953,111.9000015258789,109.93000030517578,111.5,109.84654235839844,7770600,ABT,ABT-BAX
2024-03-27,112.0,113.69999694824219,111.94000244140625,113.4800033569336,111.79717254638672,7533400,ABT,ABT-BAX
2024-03-28,113.27999877929688,114.0199966430664,112.93000030517578,113.66000366210938,111.9745101928711,5278000,ABT,ABT-BAX
2024-04-01,113.66000366210938,113.66000366210938,111.81999969482422,112.08999633789062,110.42778778076172,3964000,ABT,ABT-BAX
2024-04-02,111.88999938964844,112.41999816894531,111.18000030517578,112.0199966430664,110.35881805419922,4560700,ABT,ABT-BAX
2024-04-03,112.13999938964844,112.55000305175781,111.05000305175781,111.27999877929688,109.62979888916016,4409900,ABT,ABT-BAX
2024-04-04,111.83999633789062,112.0,109.83999633789062,110.11000061035156,108.4771499633789,4799700,ABT,ABT-BAX
2024-04-05,109.69999694824219,111.26000213623047,109.54000091552734,111.19999694824219,109.55097961425781,5590300,ABT,ABT-BAX
2024-04-08,111.30000305175781,111.4800033569336,110.13999938964844,110.5199966430664,108.88106536865234,5810500,ABT,ABT-BAX
2024-04-09,110.58999633789062,112.56999969482422,110.58000183105469,112.44000244140625,110.7726058959961,4235700,ABT,ABT-BAX
2024-04-10,111.22000122070312,111.66999816894531,110.3499984741211,111.16999816894531,109.52143859863281,3965500,ABT,ABT-BAX
2024-04-11,111.6500015258789,111.9800033569336,110.30999755859375,111.44999694824219,109.79727935791016,4321500,ABT,ABT-BAX
2024-04-12,110.2699966430664,110.5,108.48999786376953,109.11000061035156,108.02507781982422,4041500,ABT,ABT-BAX
2024-04-15,110.08999633789062,110.88999938964844,108.83000183105469,108.88999938964844,107.8072738647461,4595600,ABT,ABT-BAX
2024-04-16,108.83999633789062,110.33000183105469,108.13999938964844,109.20999908447266,108.12408447265625,7283900,ABT,ABT-BAX
2024-04-17,107.52999877929688,108.72000122070312,104.25,105.9000015258789,104.84700012207031,12002900,ABT,ABT-BAX
2024-04-18,106.5,107.02999877929688,104.47000122070312,105.2699966430664,104.22325897216797,7306400,ABT,ABT-BAX
2024-04-19,105.9800033569336,107.7699966430664,105.37999725341797,107.27999877929688,106.21327209472656,10521800,ABT,ABT-BAX
2024-04-22,107.4800033569336,107.9000015258789,106.2699966430664,107.06999969482422,106.00537109375,4948300,ABT,ABT-BAX
2024-04-23,107.66999816894531,108.11000061035156,107.30999755859375,107.58999633789062,106.52019500732422,3849600,ABT,ABT-BAX
2024-04-24,106.70999908447266,107.11000061035156,105.55999755859375,106.88999938964844,105.82715606689453,5052700,ABT,ABT-BAX
2024-04-25,106.6500015258789,107.45999908447266,106.13999938964844,106.86000061035156,105.79745483398438,3112300,ABT,ABT-BAX
2024-04-26,106.51000213623047,107.86000061035156,106.38999938964844,107.52999877929688,106.4607925415039,3575600,ABT,ABT-BAX
2024-04-29,107.38999938964844,108.19000244140625,106.5999984741211,107.2699966430664,106.20337677001953,3305100,ABT,ABT-BAX
2024-04-30,106.5199966430664,106.87000274658203,105.9000015258789,105.97000122070312,104.91630554199219,5074000,ABT,ABT-BAX
2024-05-01,105.93000030517578,107.16000366210938,105.91000366210938,106.29000091552734,105.23312377929688,4096800,ABT,ABT-BAX
2024-05-02,106.66000366210938,106.66000366210938,105.1500015258789,105.91999816894531,104.8667984008789,3708500,ABT,ABT-BAX
2024-05-03,106.11000061035156,106.63999938964844,105.4800033569336,105.9000015258789,104.84700012207031,3610300,ABT,ABT-BAX
2024-05-06,106.11000061035156,106.16999816894531,105.13999938964844,105.63999938964844,104.58958435058594,3789500,ABT,ABT-BAX
2024-05-07,106.5199966430664,106.5999984741211,105.79000091552734,106.16999816894531,105.11431121826172,6556400,ABT,ABT-BAX
2024-05-08,106.33999633789062,106.33999633789062,104.27999877929688,104.94000244140625,103.89654541015625,6234700,ABT,ABT-BAX
2024-05-09,104.7300033569336,105.01000213623047,104.5,104.66999816894531,103.62922668457031,5902000,ABT,ABT-BAX
2024-05-10,104.5,105.66999816894531,104.41999816894531,104.73999786376953,103.69853210449219,7349600,ABT,ABT-BAX
2024-05-13,104.98999786376953,105.5,104.4000015258789,104.7699966430664,103.72823333740234,5459200,ABT,ABT-BAX
2024-05-14,104.8499984741211,105.12999725341797,103.36000061035156,104.01000213623047,102.97579193115234,7035100,ABT,ABT-BAX
2024-05-15,104.0999984741211,104.83000183105469,104.0999984741211,104.58999633789062,103.55001831054688,5443200,ABT,ABT-BAX
2024-05-16,104.44999694824219,105.19000244140625,104.16000366210938,104.87000274658203,103.82723999023438,8708300,ABT,ABT-BAX
