Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,69.80999755859375,70.5,68.81999969482422,70.06999969482422,65.78596496582031,2684500
2023-01-04,70.41000366210938,71.2300033569336,70.12999725341797,70.66999816894531,66.34927368164062,2265900
2023-01-05,69.91999816894531,70.45999908447266,68.9800033569336,69.23999786376953,65.00669860839844,2104500
2023-01-06,70.1500015258789,71.58000183105469,70.06999969482422,71.29000091552734,66.9313735961914,2976200
2023-01-09,70.9800033569336,72.48999786376953,70.94000244140625,71.9800033569336,67.57919311523438,2707800
2023-01-10,71.80999755859375,72.19000244140625,71.47000122070312,72.11000061035156,67.70124053955078,3027500
2023-01-11,72.2699966430664,72.97000122070312,72.26000213623047,72.77999877929688,68.33027648925781,2883700
2023-01-12,72.62999725341797,72.91999816894531,71.77999877929688,71.94999694824219,67.551025390625,3099400
2023-01-13,71.61000061035156,71.79000091552734,70.7300033569336,71.16999816894531,66.81871795654297,2624200
2023-01-17,70.98999786376953,71.66999816894531,70.69000244140625,71.08999633789062,66.74359893798828,2838600
2023-01-18,71.08999633789062,71.12999725341797,68.63999938964844,68.76000213623047,64.55606079101562,2860100
2023-01-19,68.66999816894531,68.80999755859375,67.88999938964844,68.0,63.8425178527832,2117400
2023-01-20,67.66999816894531,68.61000061035156,66.94999694824219,68.55000305175781,64.35889434814453,2821100
2023-01-23,68.0999984741211,68.69999694824219,67.69999694824219,68.01000213623047,63.851898193359375,2553100
2023-01-24,68.01000213623047,68.6500015258789,67.27999877929688,68.33999633789062,64.16173553466797,2030600
2023-01-25,68.36000061035156,68.55999755859375,67.44999694824219,68.55999755859375,64.36827087402344,2527600
2023-01-26,67.68000030517578,69.4800033569336,67.68000030517578,68.80000305175781,64.59361267089844,3699800
2023-01-27,68.4800033569336,69.0199966430664,67.80999755859375,68.43000030517578,64.24622344970703,3497200
2023-01-30,68.12999725341797,68.77999877929688,67.94000244140625,68.0999984741211,63.9364013671875,3088200
2023-01-31,68.23999786376953,68.8499984741211,67.48999786376953,68.7699966430664,64.56544494628906,2908900
2023-02-01,68.37999725341797,69.88999938964844,68.12000274658203,69.61000061035156,65.35408782958984,2995400
2023-02-02,69.55000305175781,70.20999908447266,68.87000274658203,69.55999755859375,65.30713653564453,3074400
2023-02-03,69.04000091552734,69.30000305175781,67.01000213623047,67.9800033569336,63.82374572753906,2938300
2023-02-06,67.91999816894531,68.83999633789062,67.70999908447266,68.80000305175781,64.59361267089844,1964500
2023-02-07,68.66000366210938,69.0999984741211,67.75,68.87999725341797,64.6687240600586,2909700
2023-02-08,68.43000030517578,68.43000030517578,67.5999984741211,67.8499984741211,63.701690673828125,2276000
