Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,47.400001525878906,47.84000015258789,47.02000045776367,47.41999816894531,45.71895980834961,1332100
2023-01-04,48.33000183105469,48.93000030517578,47.900001525878906,48.72999954223633,46.981964111328125,1196700
2023-01-05,48.099998474121094,48.45000076293945,47.33000183105469,48.13999938964844,46.41313171386719,1753100
2023-01-06,48.59000015258789,49.959999084472656,48.38999938964844,49.65999984741211,47.87860870361328,1391000
2023-01-09,50.279998779296875,51.34000015258789,50.09000015258789,50.36000061035156,48.553497314453125,1820600
2023-01-10,49.970001220703125,50.81999969482422,49.790000915527344,50.810001373291016,48.98735427856445,1446400
2023-01-11,50.369998931884766,51.75,50.31999969482422,51.689998626708984,49.835777282714844,1431900
2023-01-12,52.279998779296875,52.279998779296875,50.540000915527344,51.869998931884766,50.00932693481445,1306300
2023-01-13,51.36000061035156,52.189998626708984,51.04999923706055,52.0,50.134666442871094,1445100
2023-01-17,51.400001525878906,52.04999923706055,50.869998931884766,50.93000030517578,49.10304641723633,1656800
2023-01-18,51.61000061035156,51.77000045776367,50.33000183105469,50.38999938964844,48.58241653442383,2144200
2023-01-19,49.81999969482422,49.880001068115234,48.18000030517578,48.2400016784668,46.509544372558594,2012100
2023-01-20,48.540000915527344,50.2400016784668,48.04999923706055,50.13999938964844,48.34138488769531,1797400
2023-01-23,50.369998931884766,51.189998626708984,50.15999984741211,51.130001068115234,49.295875549316406,1590300
2023-01-24,50.61000061035156,51.810001373291016,50.599998474121094,51.119998931884766,49.28623962402344,1299100
2023-01-25,50.4900016784668,51.38999938964844,50.15999984741211,51.31999969482422,49.47905731201172,1060300
2023-01-26,50.400001525878906,50.88999938964844,49.56999969482422,50.58000183105469,48.76560974121094,2225100
2023-01-27,50.459999084472656,51.310001373291016,50.18000030517578,51.040000915527344,49.209102630615234,1007400
2023-01-30,50.56999969482422,51.220001220703125,50.380001068115234,50.400001525878906,48.59206008911133,1064200
2023-01-31,50.869998931884766,53.209999084472656,50.77000045776367,53.20000076293945,51.2916145324707,1773900
2023-02-01,53.0,54.9900016784668,52.93000030517578,54.349998474121094,52.40036392211914,3233700
2023-02-02,55.189998626708984,57.130001068115234,54.959999084472656,56.689998626708984,54.65642547607422,2739200
2023-02-03,55.439998626708984,56.290000915527344,54.959999084472656,55.38999938964844,53.40306091308594,1947000
2023-02-06,54.66999816894531,54.810001373291016,53.97999954223633,54.31999969482422,52.37144088745117,1338800
2023-02-07,53.7400016784668,54.7400016784668,53.2599983215332,54.5099983215332,52.554622650146484,1648200
2023-02-08,54.25,54.5,53.439998626708984,54.119998931884766,52.17861557006836,3156800
2023-02-09,52.5,56.630001068115234,52.18000030517578,54.0,52.062923431396484,4451200
2023-02-10,54.529998779296875,55.79999923706055,53.84000015258789,55.060001373291016,53.08489990234375,4489200
2023-02-13,55.380001068115234,56.59000015258789,55.150001525878906,56.560001373291016,54.531089782714844,2856000
2023-02-14,56.369998931884766,56.560001373291016,55.18000030517578,55.43000030517578,53.44162368774414,1688300
2023-02-15,54.90999984741211,56.38999938964844,54.90999984741211,56.16999816894531,54.15507888793945,1526500
2023-02-16,55.08000183105469,56.34000015258789,54.72999954223633,55.810001373291016,53.80799865722656,1114200
2023-02-17,55.540000915527344,55.540000915527344,54.33000183105469,55.029998779296875,53.055973052978516,1351900
2023-02-21,54.290000915527344,54.369998931884766,52.5,52.83000183105469,50.934898376464844,1984300
2023-02-22,52.88999938964844,53.38999938964844,52.45000076293945,53.04999923706055,51.424415588378906,1196600
2023-02-23,53.369998931884766,53.59000015258789,52.25,53.279998779296875,51.647369384765625,1733700
2023-02-24,52.34000015258789,52.70000076293945,52.029998779296875,52.47999954223633,50.871883392333984,1543800
2023-02-27,52.599998474121094,53.34000015258789,52.08000183105469,52.439998626708984,50.83310317993164,1480900
2023-02-28,52.34000015258789,52.95000076293945,52.22999954223633,52.43000030517578,50.823421478271484,1862700
2023-03-01,52.22999954223633,52.61000061035156,51.4900016784668,51.61000061035156,50.028541564941406,1642000
2023-03-02,51.02000045776367,52.2599983215332,50.810001373291016,52.08000183105469,50.4841423034668,1464100
2023-03-03,52.540000915527344,53.119998931884766,51.90999984741211,52.900001525878906,51.279014587402344,1032900
2023-03-06,53.0,53.15999984741211,51.869998931884766,51.939998626708984,50.34843444824219,1834700
2023-03-07,52.02000045776367,52.290000915527344,51.09000015258789,51.130001068115234,49.56324768066406,1215200
2023-03-08,51.29999923706055,51.4900016784668,50.79999923706055,51.349998474121094,49.77650451660156,2085500
2023-03-09,51.56999969482422,52.43000030517578,50.97999954223633,51.04999923706055,49.48570251464844,2351700
2023-03-10,51.220001220703125,51.310001373291016,49.470001220703125,50.099998474121094,48.56481170654297,2672200
2023-03-13,49.59000015258789,50.70000076293945,49.15999984741211,50.25,48.71022033691406,2669200
2023-03-14,51.209999084472656,51.54999923706055,50.09000015258789,50.66999816894531,49.11733627319336,2581400
2023-03-15,49.869998931884766,50.540000915527344,49.400001525878906,50.15999984741211,48.62297439575195,2139600
2023-03-16,49.84000015258789,50.72999954223633,49.40999984741211,50.439998626708984,48.8943977355957,1583900
2023-03-17,50.47999954223633,50.47999954223633,49.0099983215332,49.31999969482422,47.808712005615234,3064100
2023-03-20,49.61000061035156,50.29999923706055,49.34000015258789,50.130001068115234,48.59389114379883,1677500
2023-03-21,50.68000030517578,51.650001525878906,50.619998931884766,51.29999923706055,49.72804260253906,2212000
2023-03-22,50.790000915527344,50.970001220703125,49.16999816894531,49.18000030517578,47.67300033569336,2325400
2023-03-23,49.15999984741211,49.79999923706055,47.83000183105469,48.400001525878906,46.91690444946289,2275100
2023-03-24,47.91999816894531,48.2599983215332,47.13999938964844,48.060001373291016,46.58732604980469,1900200
2023-03-27,48.25,48.540000915527344,47.38999938964844,47.75,46.28681945800781,2099600
2023-03-28,47.790000915527344,48.45000076293945,47.5,48.02000045776367,46.54854965209961,1488400
2023-03-29,48.66999816894531,48.79999923706055,48.09000015258789,48.7599983215332,47.265869140625,1149700
2023-03-30,49.29999923706055,49.369998931884766,48.2400016784668,48.43000030517578,46.94598388671875,1141200
2023-03-31,48.84000015258789,49.79999923706055,48.5099983215332,49.720001220703125,48.19645309448242,1957900
2023-04-03,49.70000076293945,50.040000915527344,49.4900016784668,49.90999984741211,48.380638122558594,1750300
2023-04-04,49.869998931884766,50.08000183105469,47.72999954223633,48.540000915527344,47.0526123046875,2179700
2023-04-05,48.220001220703125,48.34000015258789,47.16999816894531,47.380001068115234,45.928157806396484,2166700
2023-04-06,47.27000045776367,47.369998931884766,46.689998626708984,47.040000915527344,45.59857940673828,1716800
2023-04-10,46.900001525878906,47.93000030517578,46.77000045776367,47.5099983215332,46.054168701171875,2653000
2023-04-11,48.11000061035156,48.849998474121094,47.86000061035156,48.4900016784668,47.004146575927734,3247000
2023-04-12,49.04999923706055,49.209999084472656,48.130001068115234,48.38999938964844,46.90721130371094,1705400
2023-04-13,48.459999084472656,48.95000076293945,47.869998931884766,48.77000045776367,47.27556610107422,1448900
2023-04-14,48.650001525878906,49.2400016784668,48.290000915527344,48.63999938964844,47.1495475769043,1230500
2023-04-17,48.75,49.400001525878906,48.560001373291016,49.38999938964844,47.87656021118164,1321100
2023-04-18,49.619998931884766,50.189998626708984,49.38999938964844,50.060001373291016,48.52603530883789,1787000
2023-04-19,49.72999954223633,50.31999969482422,49.380001068115234,50.27000045776367,48.7296028137207,2638500
2023-04-20,50.36000061035156,51.68000030517578,50.09000015258789,51.0,49.43722915649414,2880400
2023-04-21,51.25,51.7599983215332,50.4900016784668,50.790000915527344,49.23366928100586,1445300
2023-04-24,51.029998779296875,51.189998626708984,50.47999954223633,51.029998779296875,49.466312408447266,1837100
